id,target,effect,interventionLimit,username,tiomstamp,score
6504,ieu_a_24,999,117,iv-0.9161325827233631,17/12/20 17:59,999
6505,ieu_a_24,999,118,iv-0.9161325827233631,17/12/20 17:59,999
6506,ieu_a_24,999,119,iv-0.9161325827233631,17/12/20 17:59,999
6507,ieu_a_24,999,120,iv-0.9161325827233631,17/12/20 17:59,999
6508,ieu_a_24,999,121,iv-0.9161325827233631,17/12/20 17:59,999
6509,ieu_a_24,999,122,iv-0.9161325827233631,17/12/20 17:59,999
6510,ieu_a_24,999,123,iv-0.9161325827233631,17/12/20 17:59,999
6511,ieu_a_24,999,124,iv-0.9161325827233631,17/12/20 17:59,999
6512,ieu_a_24,999,125,iv-0.9161325827233631,17/12/20 17:59,999
6513,ieu_a_24,999,126,iv-0.9161325827233631,17/12/20 17:59,999
6514,ieu_a_24,999,127,iv-0.9161325827233631,17/12/20 17:59,999
6515,ieu_a_24,999,128,iv-0.9161325827233631,17/12/20 17:59,999
6516,ieu_a_24,999,129,iv-0.9161325827233631,17/12/20 17:59,999
6517,ieu_a_24,999,130,iv-0.9161325827233631,17/12/20 17:59,999
6518,ieu_a_24,999,131,iv-0.9161325827233631,17/12/20 17:59,999
6519,ieu_a_24,999,132,iv-0.9161325827233631,17/12/20 17:59,999
6520,ieu_a_24,999,133,iv-0.9161325827233631,17/12/20 17:59,999
6521,ieu_a_1239,999,136,iv-0.9161325827233631,17/12/20 18:01,999
6522,ieu_a_1239,999,135,iv-0.9161325827233631,17/12/20 18:01,999
6523,ieu_a_1239,999,134,iv-0.9161325827233631,17/12/20 18:01,999
6524,ieu_a_1239,999,137,iv-0.9161325827233631,17/12/20 18:01,999
6525,ieu_a_1239,999,138,iv-0.9161325827233631,17/12/20 18:01,999
6526,ieu_a_1239,999,139,iv-0.9161325827233631,17/12/20 18:01,999
6527,ieu_a_1239,999,140,iv-0.9161325827233631,17/12/20 18:01,999
6528,ieu_a_1239,999,141,iv-0.9161325827233631,17/12/20 18:01,999
6529,ieu_a_1239,999,142,iv-0.9161325827233631,17/12/20 18:01,999
6530,ieu_a_1239,999,143,iv-0.9161325827233631,17/12/20 18:01,999
6531,ieu_a_1239,999,144,iv-0.9161325827233631,17/12/20 18:01,999
6532,ieu_a_1239,999,145,iv-0.9161325827233631,17/12/20 18:01,999
6533,ieu_a_1239,999,146,iv-0.9161325827233631,17/12/20 18:01,999
6534,ieu_a_1239,999,147,iv-0.9161325827233631,17/12/20 18:01,999
6535,ukb_b_19953,999,148,iv-0.9161325827233631,17/12/20 18:01,999
6536,ukb_b_19953,999,149,iv-0.9161325827233631,17/12/20 18:01,999
6537,ukb_b_19953,999,150,iv-0.9161325827233631,17/12/20 18:01,999
6538,ukb_b_19953,999,151,iv-0.9161325827233631,17/12/20 18:01,999
6539,ukb_b_19953,999,152,iv-0.9161325827233631,17/12/20 18:01,999
6540,ukb_b_19953,999,153,iv-0.9161325827233631,17/12/20 18:01,999
6541,ukb_b_19953,999,154,iv-0.9161325827233631,17/12/20 18:01,999
6542,ukb_b_19953,999,155,iv-0.9161325827233631,17/12/20 18:01,999
6543,ukb_b_19953,999,156,iv-0.9161325827233631,17/12/20 18:01,999
6544,ukb_b_19953,999,157,iv-0.9161325827233631,17/12/20 18:01,999
6545,ukb_b_5238,999,158,iv-0.9161325827233631,17/12/20 18:01,999
6546,ukb_b_5238,999,159,iv-0.9161325827233631,17/12/20 18:01,999
6547,ukb_b_5238,999,160,iv-0.9161325827233631,17/12/20 18:01,999
6548,ukb_b_5238,999,161,iv-0.9161325827233631,17/12/20 18:01,999
6549,ukb_b_5238,999,162,iv-0.9161325827233631,17/12/20 18:01,999
6550,ukb_b_5238,999,163,iv-0.9161325827233631,17/12/20 18:01,999
6551,ukb_b_5238,999,164,iv-0.9161325827233631,17/12/20 18:01,999
6552,ukb_b_5238,999,165,iv-0.9161325827233631,17/12/20 18:01,999
6553,ukb_b_5238,999,166,iv-0.9161325827233631,17/12/20 18:01,999
6554,ukb_b_5238,999,167,iv-0.9161325827233631,17/12/20 18:01,999
6555,ukb_b_5238,999,168,iv-0.9161325827233631,17/12/20 18:01,999
6556,ukb_b_5238,999,169,iv-0.9161325827233631,17/12/20 18:01,999
6557,ukb_b_5238,999,170,iv-0.9161325827233631,17/12/20 18:01,999
6558,ukb_b_5238,999,171,iv-0.9161325827233631,17/12/20 18:01,999
6559,ukb_b_5238,999,172,iv-0.9161325827233631,17/12/20 18:01,999
6560,ukb_b_5238,999,173,iv-0.9161325827233631,17/12/20 18:01,999
6561,ukb_b_5238,999,174,iv-0.9161325827233631,17/12/20 18:01,999
6562,ukb_b_5238,999,175,iv-0.9161325827233631,17/12/20 18:01,999
6563,ukb_b_5238,999,176,iv-0.9161325827233631,17/12/20 18:01,999
6564,ukb_b_5238,999,177,iv-0.9161325827233631,17/12/20 18:01,999
6565,ukb_b_5238,999,178,iv-0.9161325827233631,17/12/20 18:01,999
6566,ukb_b_5238,999,179,iv-0.9161325827233631,17/12/20 18:01,999
6567,ukb_b_5238,999,180,iv-0.9161325827233631,17/12/20 18:01,999
6568,ukb_b_5238,999,181,iv-0.9161325827233631,17/12/20 18:01,999
6569,ieu_a_1239,999,182,iv-0.9161325827233631,17/12/20 18:02,999
6570,ieu_a_1239,999,183,iv-0.9161325827233631,17/12/20 18:02,999
6571,ieu_a_1239,999,184,iv-0.9161325827233631,17/12/20 18:02,999
6572,ieu_a_1239,999,185,iv-0.9161325827233631,17/12/20 18:02,999
6573,ukb_b_5779,999,186,iv-0.9161325827233631,17/12/20 18:02,999
6574,ukb_b_5779,999,187,iv-0.9161325827233631,17/12/20 18:02,999
6575,ukb_b_5779,999,188,iv-0.9161325827233631,17/12/20 18:02,999
6576,ukb_b_5779,999,189,iv-0.9161325827233631,17/12/20 18:02,999
6577,ukb_b_5779,999,190,iv-0.9161325827233631,17/12/20 18:02,999
6578,ukb_b_5779,999,191,iv-0.9161325827233631,17/12/20 18:02,999
6579,ieu_a_1018,999,192,iv-0.9161325827233631,17/12/20 18:03,999
6580,ieu_a_1018,999,193,iv-0.9161325827233631,17/12/20 18:03,999
6581,ieu_a_1018,999,194,iv-0.9161325827233631,17/12/20 18:03,999
6582,ieu_a_1239,999,195,iv-0.9161325827233631,17/12/20 18:04,999
6583,ieu_a_1239,999,196,iv-0.9161325827233631,17/12/20 18:04,999
6584,ieu_a_1239,999,197,iv-0.9161325827233631,17/12/20 18:04,999
6585,ieu_a_1239,999,198,iv-0.9161325827233631,17/12/20 18:04,999
6586,ieu_a_1239,999,199,iv-0.9161325827233631,17/12/20 18:04,999
6587,ieu_a_1239,999,200,iv-0.9161325827233631,17/12/20 18:04,999
6588,ieu_a_1239,999,201,iv-0.9161325827233631,17/12/20 18:04,999
6589,ieu_a_1239,999,202,iv-0.9161325827233631,17/12/20 18:04,999
6590,ieu_a_1239,999,203,iv-0.9161325827233631,17/12/20 18:04,999
6591,ieu_a_1239,999,204,iv-0.9161325827233631,17/12/20 18:04,999
6592,ieu_a_1239,999,205,iv-0.9161325827233631,17/12/20 18:04,999
6593,ieu_a_1239,999,206,iv-0.9161325827233631,17/12/20 18:04,999
6594,ieu_a_1239,999,207,iv-0.9161325827233631,17/12/20 18:04,999
6595,ieu_a_1239,999,208,iv-0.9161325827233631,17/12/20 18:04,999
6596,ieu_a_1239,999,209,iv-0.9161325827233631,17/12/20 18:05,999
6597,ieu_a_1187,999,210,iv-0.9161325827233631,17/12/20 18:05,999
6598,ieu_a_1187,999,211,iv-0.9161325827233631,17/12/20 18:05,999
6599,ieu_a_1187,999,212,iv-0.9161325827233631,17/12/20 18:05,999
6600,ieu_a_1187,999,213,iv-0.9161325827233631,17/12/20 18:05,999
6601,ieu_a_1187,999,214,iv-0.9161325827233631,17/12/20 18:05,999
6602,ieu_a_1187,999,215,iv-0.9161325827233631,17/12/20 18:05,999
6603,ieu_a_1187,999,216,iv-0.9161325827233631,17/12/20 18:05,999
6604,ieu_a_1187,999,217,iv-0.9161325827233631,17/12/20 18:05,999
6605,ieu_a_1187,999,218,iv-0.9161325827233631,17/12/20 18:05,999
6606,ieu_a_1187,999,219,iv-0.9161325827233631,17/12/20 18:05,999
6607,ieu_a_1187,999,220,iv-0.9161325827233631,17/12/20 18:05,999
6608,ieu_a_1187,999,221,iv-0.9161325827233631,17/12/20 18:05,999
6609,ieu_a_1187,999,222,iv-0.9161325827233631,17/12/20 18:05,999
6610,ieu_a_1187,999,223,iv-0.9161325827233631,17/12/20 18:05,999
6611,ieu_a_1187,999,224,iv-0.9161325827233631,17/12/20 18:05,999
6612,ieu_a_1187,999,225,iv-0.9161325827233631,17/12/20 18:05,999
6613,ieu_a_1187,999,226,iv-0.9161325827233631,17/12/20 18:05,999
6614,ieu_a_1187,999,227,iv-0.9161325827233631,17/12/20 18:05,999
6615,ieu_a_1187,999,228,iv-0.9161325827233631,17/12/20 18:05,999
6616,ieu_a_1187,999,229,iv-0.9161325827233631,17/12/20 18:05,999
6617,ieu_a_1187,999,230,iv-0.9161325827233631,17/12/20 18:05,999
6618,ieu_a_1187,999,231,iv-0.9161325827233631,17/12/20 18:06,999
6619,ieu_a_1187,999,232,iv-0.9161325827233631,17/12/20 18:06,999
6620,ieu_a_1187,999,233,iv-0.9161325827233631,17/12/20 18:06,999
6621,ieu_a_1187,999,234,iv-0.9161325827233631,17/12/20 18:06,999
6622,ieu_a_1187,999,235,iv-0.9161325827233631,17/12/20 18:06,999
6623,ieu_a_1187,999,236,iv-0.9161325827233631,17/12/20 18:06,999
6624,ieu_a_1187,999,237,iv-0.9161325827233631,17/12/20 18:06,999
6625,ieu_a_1187,999,238,iv-0.9161325827233631,17/12/20 18:06,999
6626,ieu_a_1187,999,239,iv-0.9161325827233631,17/12/20 18:06,999
6627,ieu_a_1187,999,240,iv-0.9161325827233631,17/12/20 18:06,999
6628,ieu_a_1187,999,241,iv-0.9161325827233631,17/12/20 18:06,999
6629,ieu_a_1187,999,242,iv-0.9161325827233631,17/12/20 18:06,999
6630,ieu_a_1187,999,243,iv-0.9161325827233631,17/12/20 18:06,999
6631,ieu_a_1187,999,244,iv-0.9161325827233631,17/12/20 18:06,999
6632,ieu_a_1187,999,246,iv-0.9161325827233631,17/12/20 18:06,999
6633,ieu_a_1187,999,245,iv-0.9161325827233631,17/12/20 18:06,999
6634,ieu_a_1187,999,247,iv-0.9161325827233631,17/12/20 18:06,999
6635,ieu_a_1187,999,248,iv-0.9161325827233631,17/12/20 18:06,999
6636,ieu_a_1187,999,249,iv-0.9161325827233631,17/12/20 18:06,999
6637,ieu_a_1187,999,251,iv-0.9161325827233631,17/12/20 18:06,999
6638,ieu_a_1187,999,250,iv-0.9161325827233631,17/12/20 18:06,999
6639,ieu_a_1187,999,252,iv-0.9161325827233631,17/12/20 18:06,999
6640,ieu_a_1187,999,253,iv-0.9161325827233631,17/12/20 18:06,999
6641,ieu_a_1187,999,254,iv-0.9161325827233631,17/12/20 18:06,999
6642,ieu_a_1187,999,255,iv-0.9161325827233631,17/12/20 18:06,999
6643,ieu_a_1187,999,258,iv-0.9161325827233631,17/12/20 18:06,999
6644,ieu_a_1187,999,257,iv-0.9161325827233631,17/12/20 18:06,999
6645,ieu_a_1187,999,256,iv-0.9161325827233631,17/12/20 18:06,999
6646,ieu_a_1187,999,259,iv-0.9161325827233631,17/12/20 18:06,999
6647,ieu_a_1187,999,260,iv-0.9161325827233631,17/12/20 18:06,999
6648,ukb_b_5779,999,261,iv-0.9161325827233631,17/12/20 18:07,999
6649,ukb_b_5779,999,262,iv-0.9161325827233631,17/12/20 18:07,999
6650,ukb_b_5779,999,263,iv-0.9161325827233631,17/12/20 18:07,999
6651,ukb_b_5779,999,264,iv-0.9161325827233631,17/12/20 18:08,999
6652,ukb_b_5779,999,265,iv-0.9161325827233631,17/12/20 18:08,999
6653,ukb_b_5779,999,266,iv-0.9161325827233631,17/12/20 18:08,999
6654,ieu_a_1187,999,267,iv-0.9161325827233631,17/12/20 18:09,999
6655,ieu_a_1187,999,268,iv-0.9161325827233631,17/12/20 18:09,999
6656,ieu_a_1187,999,269,iv-0.9161325827233631,17/12/20 18:09,999
6657,ieu_a_1187,999,270,iv-0.9161325827233631,17/12/20 18:09,999
6658,ieu_a_1187,999,271,iv-0.9161325827233631,17/12/20 18:11,999
6659,ieu_a_1187,999,272,iv-0.9161325827233631,17/12/20 18:11,999
6660,ieu_a_1187,999,273,iv-0.9161325827233631,17/12/20 18:11,999
6661,ieu_a_1187,999,274,iv-0.9161325827233631,17/12/20 18:11,999
6662,ieu_a_1187,999,275,iv-0.9161325827233631,17/12/20 18:11,999
6663,ieu_a_1187,999,276,iv-0.9161325827233631,17/12/20 18:11,999
6664,ieu_a_1187,999,277,iv-0.9161325827233631,17/12/20 18:11,999
6665,ieu_a_1018,999,278,iv-0.9161325827233631,17/12/20 18:12,999
6666,ieu_a_1018,999,279,iv-0.9161325827233631,17/12/20 18:12,999
6667,ieu_a_1018,999,280,iv-0.9161325827233631,17/12/20 18:12,999
6668,ieu_a_1018,999,281,iv-0.9161325827233631,17/12/20 18:12,999
6669,ieu_a_1018,999,282,iv-0.9161325827233631,17/12/20 18:12,999
6670,ieu_a_1018,999,283,iv-0.9161325827233631,17/12/20 18:12,999
6671,ukb_b_3957,999,284,iv-0.9161325827233631,17/12/20 18:12,999
6672,ukb_b_3957,999,285,iv-0.9161325827233631,17/12/20 18:12,999
6673,ukb_b_3957,999,286,iv-0.9161325827233631,17/12/20 18:12,999
6674,ukb_b_3957,999,287,iv-0.9161325827233631,17/12/20 18:12,999
6675,ukb_b_3957,999,288,iv-0.9161325827233631,17/12/20 18:12,999
6676,ukb_b_3957,999,289,iv-0.9161325827233631,17/12/20 18:12,999
6677,ukb_b_3957,999,290,iv-0.9161325827233631,17/12/20 18:12,999
6678,ukb_b_3957,999,291,iv-0.9161325827233631,17/12/20 18:12,999
6679,ukb_b_3957,999,292,iv-0.9161325827233631,17/12/20 18:12,999
6680,ukb_b_3957,999,293,iv-0.9161325827233631,17/12/20 18:12,999
6681,ukb_b_3957,999,294,iv-0.9161325827233631,17/12/20 18:13,999
6682,ukb_b_3957,999,295,iv-0.9161325827233631,17/12/20 18:13,999
6683,ieu_a_1239,999,296,iv-0.9161325827233631,17/12/20 18:14,999
6684,ieu_a_1239,999,297,iv-0.9161325827233631,17/12/20 18:14,999
6685,ieu_a_1239,999,298,iv-0.9161325827233631,17/12/20 18:14,999
6686,ukb_b_5076,999,299,iv-0.9161325827233631,17/12/20 18:15,999
6687,ukb_b_5076,999,300,iv-0.9161325827233631,17/12/20 18:15,999
6688,ukb_b_5076,999,301,iv-0.9161325827233631,17/12/20 18:15,999
6689,ukb_b_5076,999,302,iv-0.9161325827233631,17/12/20 18:15,999
6690,ukb_b_5076,999,303,iv-0.9161325827233631,17/12/20 18:15,999
6691,ukb_b_5238,999,304,iv-0.9161325827233631,17/12/20 18:15,999
6692,ukb_b_5238,999,305,iv-0.9161325827233631,17/12/20 18:15,999
6693,ukb_b_5238,999,306,iv-0.9161325827233631,17/12/20 18:15,999
6694,ukb_b_5238,999,307,iv-0.9161325827233631,17/12/20 18:15,999
6695,ukb_b_3957,999,308,iv-0.9161325827233631,17/12/20 18:15,999
6696,ukb_b_3957,999,309,iv-0.9161325827233631,17/12/20 18:15,999
6697,ukb_b_5237,999,310,iv-0.9161325827233631,17/12/20 18:15,999
6698,ukb_b_5237,999,311,iv-0.9161325827233631,17/12/20 18:15,999
6699,ukb_b_5237,999,312,iv-0.9161325827233631,17/12/20 18:15,999
6700,ukb_b_5237,999,313,iv-0.9161325827233631,17/12/20 18:15,999
6701,ukb_b_5237,999,314,iv-0.9161325827233631,17/12/20 18:15,999
6702,ukb_b_5237,999,315,iv-0.9161325827233631,17/12/20 18:15,999
6703,ukb_b_5237,999,316,iv-0.9161325827233631,17/12/20 18:15,999
6704,ukb_b_5237,999,317,iv-0.9161325827233631,17/12/20 18:15,999
6705,ukb_b_5237,999,318,iv-0.9161325827233631,17/12/20 18:15,999
6706,ukb_b_5237,999,319,iv-0.9161325827233631,17/12/20 18:15,999
6707,ukb_b_5237,999,320,iv-0.9161325827233631,17/12/20 18:15,999
6708,ukb_b_5237,999,322,iv-0.9161325827233631,17/12/20 18:15,999
6709,ukb_b_5237,999,321,iv-0.9161325827233631,17/12/20 18:15,999
6710,ukb_b_5237,999,323,iv-0.9161325827233631,17/12/20 18:15,999
6711,ieu_a_961,999,324,iv-0.9161325827233631,17/12/20 18:16,999
6712,ieu_a_1239,999,326,iv-0.9161325827233631,17/12/20 18:16,999
6713,ieu_a_1239,999,325,iv-0.9161325827233631,17/12/20 18:16,999
6714,ieu_a_1239,999,327,iv-0.9161325827233631,17/12/20 18:16,999
6715,ieu_a_1239,999,328,iv-0.9161325827233631,17/12/20 18:16,999
6716,ieu_a_1239,999,329,iv-0.9161325827233631,17/12/20 18:16,999
6717,ieu_a_1239,999,330,iv-0.9161325827233631,17/12/20 18:16,999
6718,ieu_a_1239,999,331,iv-0.9161325827233631,17/12/20 18:16,999
6719,ieu_a_1239,999,332,iv-0.9161325827233631,17/12/20 18:16,999
6720,ieu_a_1239,999,333,iv-0.9161325827233631,17/12/20 18:16,999
6721,ieu_a_1239,999,334,iv-0.9161325827233631,17/12/20 18:16,999
6722,ukb_b_19953,999,335,iv-0.9161325827233631,17/12/20 18:17,999
6723,ukb_b_19953,999,336,iv-0.9161325827233631,17/12/20 18:17,999
6724,ukb_b_19953,999,337,iv-0.9161325827233631,17/12/20 18:17,999
6725,ukb_b_19953,999,338,iv-0.9161325827233631,17/12/20 18:17,999
6726,ukb_b_19953,999,339,iv-0.9161325827233631,17/12/20 18:17,999
6727,ukb_b_19953,999,340,iv-0.9161325827233631,17/12/20 18:17,999
6728,ukb_b_19953,999,341,iv-0.9161325827233631,17/12/20 18:17,999
6729,ieu_a_7,999,342,iv-0.9161325827233631,17/12/20 18:17,999
6730,ukb_b_3957,999,343,iv-0.9161325827233631,17/12/20 18:17,999
6731,ukb_b_3957,999,344,iv-0.9161325827233631,17/12/20 18:17,999
6732,ukb_b_3957,999,345,iv-0.9161325827233631,17/12/20 18:17,999
6733,ukb_b_3957,999,346,iv-0.9161325827233631,17/12/20 18:17,999
6734,ukb_b_3957,999,347,iv-0.9161325827233631,17/12/20 18:17,999
6735,ukb_b_3957,999,348,iv-0.9161325827233631,17/12/20 18:17,999
6736,ukb_b_3957,999,349,iv-0.9161325827233631,17/12/20 18:17,999
6737,ukb_b_3957,999,350,iv-0.9161325827233631,17/12/20 18:17,999
6738,ukb_b_3957,999,351,iv-0.9161325827233631,17/12/20 18:17,999
6739,ukb_b_3957,999,352,iv-0.9161325827233631,17/12/20 18:17,999
6740,ukb_b_19953,ukb_b_8476,1,game-0.1232383446122216,17/12/20 18:46,0
6741,ieu_a_1018,999,1,iv-0.22341615500595324,17/12/20 18:47,999
6742,ukb_b_8476,999,2,iv-0.22341615500595324,17/12/20 18:48,999
6743,ukb_b_8476,999,3,iv-0.22341615500595324,17/12/20 18:48,999
6744,ukb_b_5779,ukb_b_4956,1,game-0.1232383446122216,17/12/20 18:48,100
6745,ieu_a_7,999,4,iv-0.22341615500595324,17/12/20 18:48,999
6746,ieu_a_961,999,5,iv-0.22341615500595324,17/12/20 18:48,999
6747,ieu_a_961,999,6,iv-0.22341615500595324,17/12/20 18:48,999
6748,ieu_a_961,999,7,iv-0.22341615500595324,17/12/20 18:48,999
6749,ieu_a_961,999,8,iv-0.22341615500595324,17/12/20 18:48,999
6750,ieu_a_961,999,9,iv-0.22341615500595324,17/12/20 18:48,999
6751,ieu_a_961,999,10,iv-0.22341615500595324,17/12/20 18:48,999
6752,ieu_a_961,999,11,iv-0.22341615500595324,17/12/20 18:48,999
6753,ieu_a_1239,999,12,iv-0.22341615500595324,17/12/20 18:48,999
6754,ieu_a_1239,999,13,iv-0.22341615500595324,17/12/20 18:48,999
6755,ieu_a_1239,999,14,iv-0.22341615500595324,17/12/20 18:48,999
6756,ieu_a_1239,999,15,iv-0.22341615500595324,17/12/20 18:48,999
6757,ieu_a_1239,999,16,iv-0.22341615500595324,17/12/20 18:48,999
6758,ieu_a_1239,999,17,iv-0.22341615500595324,17/12/20 18:48,999
6759,ieu_a_1239,ukb_b_4710,1,game-0.1232383446122216,17/12/20 18:50,100
6760,"ukb_b_8476,ieu_a_1187",ukb_b_3957,2,game-0.1232383446122216,17/12/20 18:51,58
6761,"ukb_b_4710,ieu_a_24",ukb_b_19953,2,game-0.1232383446122216,17/12/20 18:52,0
6762,"ukb_b_5238,ukb_b_5779",ieu_a_1239,2,game-0.1232383446122216,17/12/20 18:53,29
6763,,ukb_b_5238,0,game-0.1232383446122216,17/12/20 18:55,0
6764,ieu_a_7,999,1,iv-0.9119457948957176,17/12/20 19:21,999
6765,ieu_a_1239,999,2,iv-0.9119457948957176,17/12/20 19:22,999
6766,ieu_a_7,999,3,iv-0.9119457948957176,17/12/20 19:22,999
6767,ieu_a_1018,999,4,iv-0.9119457948957176,17/12/20 19:44,999
6768,ieu_a_1018,999,5,iv-0.9119457948957176,17/12/20 19:44,999
6769,ieu_a_1018,999,6,iv-0.9119457948957176,17/12/20 19:44,999
6770,ieu_a_1018,999,7,iv-0.9119457948957176,17/12/20 19:44,999
6771,ieu_a_1018,999,8,iv-0.9119457948957176,17/12/20 19:44,999
6772,ieu_a_1239,999,9,iv-0.9119457948957176,17/12/20 19:45,999
6773,ukb_b_5076,999,10,iv-0.9119457948957176,17/12/20 19:45,999
6774,ieu_a_961,999,11,iv-0.9119457948957176,17/12/20 19:45,999
6775,ukb_b_19953,999,12,iv-0.9119457948957176,17/12/20 19:45,999
6776,ukb_b_5238,999,13,iv-0.9119457948957176,17/12/20 19:45,999
6777,ukb_b_4956,999,14,iv-0.9119457948957176,17/12/20 19:45,999
6778,ukb_b_4710,999,15,iv-0.9119457948957176,17/12/20 19:45,999
6779,ukb_b_5237,999,16,iv-0.9119457948957176,17/12/20 19:45,999
6780,ieu_a_7,999,17,iv-0.9119457948957176,17/12/20 19:45,999
6781,ieu_a_24,999,18,iv-0.9119457948957176,17/12/20 19:45,999
6782,ukb_b_3957,999,19,iv-0.9119457948957176,17/12/20 19:45,999
6783,ieu_a_1239,ukb_b_4956,1,game-0.7888276892777588,17/12/20 20:48,100
6784,ukb_b_6519,ukb_b_5779,1,game-0.7888276892777588,17/12/20 20:49,49
6785,ieu_a_1187,ukb_b_5779,1,game-0.7888276892777588,17/12/20 20:50,0
6786,ukb_b_3957,ukb_b_5237,1,game-0.7888276892777588,17/12/20 20:51,0
6787,ieu_a_1239,ieu_a_118,1,game-0.7888276892777588,17/12/20 20:52,52
6788,"ieu_a_1239,ukb_b_5779",ukb_b_5237,2,game-0.7888276892777588,17/12/20 20:53,0
6789,"ukb_b_19953,ukb_b_6519",ieu_a_961,2,game-0.7888276892777588,17/12/20 20:54,21
6790,"ukb_b_5779,ukb_b_3957",ukb_b_6519,2,game-0.7888276892777588,17/12/20 20:54,0
6791,"ukb_b_8476,ieu_a_1187",ieu_a_1018,2,game-0.7888276892777588,17/12/20 20:55,24
6792,"ukb_b_8476,ukb_b_3957",ukb_b_5779,2,game-0.7888276892777588,17/12/20 20:56,100
6793,"ukb_b_5238,ukb_b_3957",ukb_b_4956,2,game-0.7888276892777588,17/12/20 20:59,100
6794,ieu_a_1187,ukb_b_6519,1,game-0.7888276892777588,17/12/20 21:04,100
6795,"ukb_b_8476,ukb_b_3957",ukb_b_4710,2,game-0.7888276892777588,17/12/20 21:06,100
6796,ukb_b_5238,ukb_b_4956,1,game-0.7888276892777588,17/12/20 21:09,100
6797,ukb_b_19953,ieu_a_7,1,game-0.09240571245309881,17/12/20 21:26,15
6798,ukb_b_4710,ukb_b_5237,1,game-0.09240571245309881,17/12/20 21:26,100
6799,ieu_a_1239,ukb_b_4956,1,game-0.09240571245309881,17/12/20 21:27,100
6800,ukb_b_5238,ieu_a_1239,1,game-0.09240571245309881,17/12/20 21:27,0
6801,ieu_a_1187,ukb_b_6519,1,game-0.09240571245309881,17/12/20 21:28,100
6802,ieu_a_1239,ukb_b_5779,1,game-0.09240571245309881,17/12/20 21:28,0
6803,ukb_b_3957,ukb_b_19953,1,game-0.09240571245309881,17/12/20 21:28,49
6804,ieu_a_1239,ukb_b_5238,1,game-0.09240571245309881,17/12/20 21:29,100
6805,ukb_b_5779,ukb_b_5076,1,game-0.09240571245309881,17/12/20 21:29,100
6806,ieu_a_1239,ukb_b_19953,1,game-0.09240571245309881,17/12/20 21:29,100
6807,ieu_a_1239,ukb_b_3957,1,game-0.09240571245309881,17/12/20 21:30,0
6808,ukb_b_6519,ukb_b_8476,1,game-0.09240571245309881,17/12/20 21:30,100
6809,ieu_a_1239,ukb_b_3957,1,game-0.09240571245309881,17/12/20 21:30,0
6810,ukb_b_5238,ukb_b_19953,1,game-0.09240571245309881,17/12/20 21:31,0
6811,ieu_a_1239,ukb_b_19953,1,game-0.09240571245309881,17/12/20 21:31,100
6812,ukb_b_6519,ukb_b_8476,1,game-0.09240571245309881,17/12/20 21:31,100
6813,ukb_b_3957,ukb_b_5779,1,game-0.09240571245309881,17/12/20 21:31,100
6814,ukb_b_5238,ukb_b_4710,1,game-0.09240571245309881,17/12/20 21:31,100
6815,ukb_b_19953,ieu_a_961,1,game-0.09240571245309881,17/12/20 21:32,16
6816,ukb_b_4710,ukb_b_5237,1,game-0.09240571245309881,17/12/20 21:32,100
6817,ukb_b_4710,ukb_b_5238,1,game-0.09240571245309881,17/12/20 21:32,0
6818,ukb_b_4710,ukb_b_5237,1,game-0.09240571245309881,17/12/20 21:32,100
6819,ieu_a_1239,ukb_b_5779,1,game-0.09240571245309881,17/12/20 21:33,0
6820,ukb_b_3957,ieu_a_1018,1,game-0.09240571245309881,17/12/20 21:33,54
6821,ukb_b_19953,ieu_a_961,1,game-0.09240571245309881,17/12/20 21:33,16
6822,ieu_a_1239,ukb_b_5779,1,game-0.09240571245309881,17/12/20 21:33,0
6823,ieu_a_1239,ieu_a_118,1,game-0.09240571245309881,17/12/20 21:34,52
6824,ukb_b_3957,ukb_b_5076,1,game-0.09240571245309881,17/12/20 21:34,0
6825,ukb_b_5238,ieu_a_1239,1,game-0.09240571245309881,17/12/20 21:35,0
6826,ieu_a_1239,ukb_b_5076,1,game-0.09240571245309881,17/12/20 21:35,0
6827,ieu_a_24,ieu_a_7,1,game-0.09240571245309881,17/12/20 21:35,0
6828,ukb_b_6519,ukb_b_8476,1,game-0.09240571245309881,17/12/20 21:35,100
6829,ukb_b_5238,ukb_b_4710,1,game-0.09240571245309881,17/12/20 21:35,100
6830,ukb_b_6519,ukb_b_3957,1,game-0.09240571245309881,17/12/20 21:36,73
6831,ukb_b_6519,ukb_b_3957,1,game-0.09240571245309881,17/12/20 21:37,73
6832,ieu_a_1187,ukb_b_8476,1,game-0.09240571245309881,17/12/20 21:42,0
6833,ieu_a_1187,ieu_a_1018,1,game-0.09240571245309881,17/12/20 21:42,0
6834,ukb_b_8476,ukb_b_6519,1,game-0.09240571245309881,17/12/20 21:42,0
6835,ukb_b_4710,ukb_b_5238,1,game-0.09240571245309881,17/12/20 21:43,0
6836,ukb_b_3957,ukb_b_19953,1,game-0.09240571245309881,17/12/20 21:43,49
6837,ieu_a_1239,ukb_b_4710,1,game-0.09240571245309881,17/12/20 21:43,100
6838,ukb_b_6519,ieu_a_1018,1,game-0.09240571245309881,17/12/20 21:44,100
6839,ukb_b_6519,ukb_b_8476,1,game-0.09240571245309881,17/12/20 21:44,100
6840,ukb_b_3957,ukb_b_5779,1,game-0.09240571245309881,17/12/20 21:44,100
6841,ieu_a_1239,ukb_b_4710,1,game-0.09240571245309881,17/12/20 21:44,100
